@RELATION HeaderDataClassification

@ATTRIBUTE CellNum		NUMERIC
@ATTRIBUTE AvgCellLen		NUMERIC
@ATTRIBUTE CharNum		NUMERIC
@ATTRIBUTE DigitChRatio		NUMERIC
@ATTRIBUTE AlphaChRatio		NUMERIC
@ATTRIBUTE SymbolChRatio	NUMERIC
@ATTRIBUTE FontSize		NUMERIC
@ATTRIBUTE FontBold		NUMERIC
@ATTRIBUTE FontItalic		NUMERIC
@ATTRIBUTE NumCellRatio		NUMERIC
@ATTRIBUTE CellNumRatio		NUMERIC
@ATTRIBUTE SpanningCell		NUMERIC
@ATTRIBUTE AvgAlign		NUMERIC
@ATTRIBUTE AvgOverlap		NUMERIC
@ATTRIBUTE AvgChNumDiff		NUMERIC
@ATTRIBUTE AvgSimDataType	NUMERIC
@ATTRIBUTE AvgSimFontSize	NUMERIC
@ATTRIBUTE SimFontStyle		NUMERIC
@ATTRIBUTE SimContent		NUMERIC
@ATTRIBUTE class	{HeaderDataClassification-0, HeaderDataClassification-1}

@DATA
5,	366,	1834,	0.00,	0.01,	0.00,	1.26,	0.0,	0.0,	0.2,	0.11,	0.0,	0.8,	0.79,	0.66,	0.8,	0.8,	0.8,	4.8,	HeaderDataClassification-0
4,	467,	1868,	0.00,	0.00,	0.00,	1.31,	0.0,	0.0,	0.0,	0.14,	0.0,	2.5,	0.91,	0.58,	1.0,	1.0,	1.0,	10.2,	HeaderDataClassification-0
3,	637,	1912,	0.00,	0.01,	0.00,	1.43,	0.0,	0.0,	0.0,	0.14,	0.33,	2.33,	1.33,	0.90,	1.33,	1.33,	1.33,	13.0,	HeaderDataClassification-0
4,	488,	1953,	0.00,	0.01,	0.00,	1.35,	0.0,	0.0,	0.0,	0.0,	0.0,	1.75,	1.0,	0.84,	1.0,	1.0,	1.0,	5.75,	HeaderDataClassification-0
4,	496,	1985,	0.00,	0.00,	0.00,	1.33,	0.0,	0.0,	0.0,	0.0,	0.0,	1.75,	0.99,	0.81,	1.0,	1.0,	1.0,	6.0,	HeaderDataClassification-0
4,	507,	2028,	0.00,	0.01,	0.00,	1.33,	0.0,	0.0,	0.0,	0.0,	0.0,	1.75,	1.0,	0.83,	1.0,	1.0,	1.0,	5.75,	HeaderDataClassification-0
4,	515,	2063,	0.00,	0.00,	0.00,	1.33,	0.0,	0.0,	0.0,	0.14,	0.0,	2.5,	0.99,	0.66,	1.0,	1.0,	1.0,	13.0,	HeaderDataClassification-0
3,	701,	2105,	0.00,	0.00,	0.00,	1.44,	0.0,	0.0,	0.0,	0.0,	0.33,	4.33,	1.23,	0.50,	1.0,	1.33,	1.33,	24.0,	HeaderDataClassification-0
3,	714,	2144,	0.00,	0.01,	0.00,	1.48,	0.0,	0.0,	0.33,	0.14,	0.33,	3.33,	1.23,	0.80,	1.0,	1.33,	1.33,	13.6,	HeaderDataClassification-0
4,	545,	2183,	0.00,	0.00,	0.00,	1.37,	0.0,	0.0,	0.0,	0.14,	0.0,	2.5,	0.92,	0.70,	1.0,	1.0,	1.0,	8.75,	HeaderDataClassification-0
3,	740,	2221,	0.00,	0.00,	0.00,	1.45,	0.0,	0.0,	0.0,	0.0,	0.33,	4.33,	1.10,	0.60,	1.33,	1.33,	1.33,	19.6,	HeaderDataClassification-0
3,	751,	2255,	0.00,	0.00,	0.00,	1.48,	0.0,	0.0,	0.0,	0.14,	0.33,	3.33,	1.15,	0.95,	1.33,	1.33,	1.33,	13.6,	HeaderDataClassification-0
4,	572,	2291,	0.00,	0.00,	0.00,	1.37,	0.0,	0.0,	0.0,	0.0,	0.0,	1.75,	0.89,	0.57,	0.75,	1.0,	1.0,	6.25,	HeaderDataClassification-0
4,	580,	2321,	0.00,	0.00,	0.00,	1.34,	0.0,	0.0,	0.25,	0.33,	0.0,	0.5,	0.49,	0.43,	0.5,	0.5,	0.5,	4.25,	HeaderDataClassification-0
2,	1174,	2349,	0.00,	0.00,	0.00,	1.67,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	0.99,	0.93,	1.0,	1.0,	1.0,	6.5,	HeaderDataClassification-0
4,	594,	2377,	0.00,	0.00,	0.00,	1.41,	0.0,	0.0,	0.25,	0.33,	0.0,	0.5,	0.5,	0.48,	0.5,	0.5,	0.5,	3.25,	HeaderDataClassification-0
2,	1200,	2401,	0.00,	0.00,	0.00,	1.70,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.89,	1.0,	1.0,	1.0,	6.5,	HeaderDataClassification-0
4,	607,	2428,	0.00,	0.00,	0.00,	1.42,	0.0,	0.0,	0.25,	0.33,	0.0,	0.5,	0.49,	0.43,	0.5,	0.5,	0.5,	3.25,	HeaderDataClassification-0
2,	1226,	2453,	0.00,	0.00,	0.00,	1.71,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	0.99,	0.91,	1.0,	1.0,	1.0,	6.5,	HeaderDataClassification-0
4,	620,	2482,	0.00,	0.00,	0.00,	1.42,	0.0,	0.0,	0.25,	0.6,	0.0,	0.75,	0.5,	0.24,	0.5,	0.5,	0.5,	9.75,	HeaderDataClassification-0
1,	2509,	2509,	0.00,	0.00,	0.00,	2.42,	0.0,	0.0,	0.0,	0.77,	1.0,	17.0,	5.0,	1.07,	4.0,	5.0,	5.0,	117.,	HeaderDataClassification-0
8,	317,	2541,	0.00,	0.00,	0.00,	1.30,	0.0,	0.0,	0.5,	0.6,	0.0,	2.12,	0.62,	0.38,	0.5,	0.62,	0.62,	3.75,	HeaderDataClassification-0
2,	1277,	2554,	0.00,	0.00,	0.00,	1.65,	0.0,	0.0,	0.5,	0.6,	0.0,	2.12,	0.62,	0.38,	0.5,	0.62,	0.62,	3.75,	HeaderDataClassification-0
3,	21,	64,	0.0,	0.85,	0.14,	9.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.75,	1.0,	0.90,	1.0,	25.0,	HeaderDataClassification-1
3,	49,	147,	0.00,	0.43,	0.12,	12.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.32,	0.33,	1.0,	1.0,	24.3,	HeaderDataClassification-0
3,	66,	199,	0.0,	0.19,	0.07,	14.2,	0.0,	0.0,	0.66,	0.5,	0.0,	0.33,	0.33,	0.30,	0.33,	0.33,	0.33,	14.0,	HeaderDataClassification-0
1,	245,	245,	0.01,	0.12,	0.04,	24.2,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	0.99,	0.88,	1.0,	1.0,	1.0,	43.0,	HeaderDataClassification-0
3,	99,	299,	0.0,	0.14,	0.04,	18.0,	0.0,	0.0,	0.66,	0.5,	0.0,	0.33,	0.33,	0.31,	0.33,	0.33,	0.33,	14.0,	HeaderDataClassification-0
1,	354,	354,	0.0,	0.12,	0.03,	28.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.18,	1.0,	1.0,	1.0,	50.0,	HeaderDataClassification-0
1,	364,	364,	0.0,	0.02,	0.00,	37.9,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	1.0,	0.4,	1.0,	1.0,	0.0,	22.0,	HeaderDataClassification-0
3,	144,	434,	0.00,	0.11,	0.03,	22.6,	0.0,	0.33,	0.0,	0.2,	0.0,	0.66,	0.66,	0.28,	0.66,	0.66,	0.66,	22.3,	HeaderDataClassification-0
2,	246,	493,	0.0,	0.09,	0.02,	21.2,	0.0,	0.5,	0.0,	0.33,	0.0,	0.5,	0.5,	0.46,	0.5,	0.5,	0.5,	21.5,	HeaderDataClassification-0
1,	545,	545,	0.0,	0.07,	0.01,	31.2,	0.0,	1.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.17,	1.0,	1.0,	1.0,	48.0,	HeaderDataClassification-0
1,	554,	554,	0.0,	0.01,	0.00,	41.1,	0.0,	1.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.16,	1.0,	1.0,	0.0,	48.0,	HeaderDataClassification-0
2,	317,	635,	0.0,	0.10,	0.02,	30.5,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.55,	1.0,	1.0,	1.0,	37.0,	HeaderDataClassification-0
2,	337,	674,	0.0,	0.04,	0.01,	25.2,	0.0,	0.0,	0.0,	0.2,	0.0,	1.0,	1.0,	0.55,	1.0,	1.0,	1.0,	27.0,	HeaderDataClassification-0
3,	254,	762,	0.00,	0.08,	0.02,	18.3,	0.0,	0.0,	0.0,	0.5,	0.0,	0.33,	0.33,	0.04,	0.33,	0.33,	0.33,	10.3,	HeaderDataClassification-0
1,	766,	766,	0.0,	0.00,	0.00,	28.3,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.14,	1.0,	1.0,	1.0,	26.0,	HeaderDataClassification-0
2,	416,	832,	0.00,	0.05,	0.01,	24.1,	0.0,	0.5,	0.0,	0.0,	0.0,	1.0,	1.0,	0.69,	1.0,	1.0,	1.0,	28.0,	HeaderDataClassification-0
2,	438,	876,	0.0,	0.04,	0.00,	22.0,	0.0,	0.5,	0.0,	0.33,	0.0,	0.5,	0.5,	0.22,	0.5,	0.5,	0.5,	10.5,	HeaderDataClassification-0
1,	887,	887,	0.0,	0.01,	0.00,	31.9,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.40,	1.0,	1.0,	1.0,	24.0,	HeaderDataClassification-0
2,	477,	955,	0.0,	0.05,	0.01,	25.9,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.42,	0.5,	0.5,	0.5,	14.0,	HeaderDataClassification-0
1,	987,	987,	0.0,	0.02,	0.00,	35.9,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	1.0,	0.94,	1.0,	1.0,	1.0,	30.0,	HeaderDataClassification-0
3,	360,	1081,	9.25,	0.06,	0.01,	21.9,	0.0,	0.0,	0.0,	0.2,	0.0,	0.66,	0.66,	0.47,	0.66,	0.66,	0.66,	23.3,	HeaderDataClassification-0
2,	569,	1139,	0.0,	0.04,	0.00,	20.9,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.15,	0.5,	0.5,	0.5,	13.0,	HeaderDataClassification-0
1,	1148,	1148,	0.0,	0.00,	0.00,	30.8,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	0.99,	0.11,	0.0,	1.0,	1.0,	8.0,	HeaderDataClassification-0
3,	399,	1199,	0.0,	0.03,	0.00,	20.2,	0.0,	0.0,	0.66,	0.5,	0.0,	0.33,	0.33,	0.31,	0.33,	0.33,	0.33,	13.0,	HeaderDataClassification-0
1,	1251,	1251,	0.0,	0.03,	0.01,	30.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.46,	1.0,	1.0,	1.0,	42.0,	HeaderDataClassification-0
1,	1275,	1275,	0.0,	0.01,	0.00,	40.1,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	0.99,	0.44,	1.0,	1.0,	1.0,	39.0,	HeaderDataClassification-0
3,	443,	1331,	0.0,	0.03,	0.01,	23.3,	0.0,	0.0,	0.66,	0.5,	0.0,	0.33,	0.33,	0.32,	0.33,	0.33,	0.33,	15.0,	HeaderDataClassification-0
1,	1384,	1384,	0.0,	0.03,	0.00,	33.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.22,	1.0,	1.0,	1.0,	46.0,	HeaderDataClassification-0
1,	1396,	1396,	0.0,	0.00,	0.00,	43.2,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	0.99,	0.22,	1.0,	1.0,	1.0,	43.0,	HeaderDataClassification-0
3,	484,	1452,	0.0,	0.02,	0.00,	24.3,	0.0,	0.0,	0.66,	0.5,	0.0,	0.33,	0.33,	0.30,	0.33,	0.33,	0.33,	13.6,	HeaderDataClassification-0
1,	1501,	1501,	0.0,	0.02,	0.00,	34.3,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	0.99,	0.97,	1.0,	1.0,	1.0,	39.0,	HeaderDataClassification-0
3,	517,	1551,	0.0,	0.02,	0.00,	21.4,	0.0,	0.0,	0.66,	0.5,	0.0,	0.33,	0.33,	0.32,	0.33,	0.33,	0.33,	13.6,	HeaderDataClassification-0
1,	1601,	1601,	0.0,	0.02,	0.00,	31.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.96,	1.0,	1.0,	1.0,	42.0,	HeaderDataClassification-0
1,	1649,	1649,	0.0,	0.02,	0.00,	41.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.18,	1.0,	1.0,	1.0,	42.0,	HeaderDataClassification-0
1,	1658,	1658,	0.0,	0.00,	0.00,	51.2,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	1.0,	0.11,	0.0,	1.0,	1.0,	8.0,	HeaderDataClassification-0
3,	565,	1696,	5.89,	0.01,	0.00,	27.0,	0.0,	0.0,	0.33,	0.5,	0.0,	0.33,	0.33,	0.30,	0.33,	0.33,	0.33,	8.66,	HeaderDataClassification-0
1,	1728,	1728,	0.0,	0.01,	0.00,	37.0,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.96,	1.0,	1.0,	1.0,	29.0,	HeaderDataClassification-0
2,	881,	1762,	0.0,	0.01,	0.00,	28.4,	0.0,	0.0,	0.5,	0.33,	0.0,	0.5,	0.5,	0.48,	0.5,	0.5,	0.5,	13.5,	HeaderDataClassification-0
1,	1794,	1794,	0.0,	0.01,	0.00,	38.4,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.78,	1.0,	1.0,	1.0,	19.0,	HeaderDataClassification-0
1,	1819,	1819,	0.0,	0.01,	0.00,	48.3,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.89,	1.0,	1.0,	1.0,	22.0,	HeaderDataClassification-0
2,	924,	1848,	0.0,	0.01,	0.00,	34.1,	0.0,	0.0,	0.5,	0.33,	0.0,	0.5,	0.5,	0.42,	0.5,	0.5,	0.5,	11.5,	HeaderDataClassification-0
1,	1872,	1872,	0.0,	0.01,	0.00,	44.1,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
1,	1873,	1873,	0.0,	0.0,	5.33,	56.1,	0.0,	0.0,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
2,	9,	19,	0.0,	0.89,	0.10,	9.96,	0.0,	0.0,	0.0,	0.0,	0.0,	3.0,	1.0,	0.4,	1.0,	1.0,	1.0,	21.5,	HeaderDataClassification-1
2,	35,	70,	0.04,	0.5,	0.18,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.56,	1.0,	1.0,	1.0,	21.0,	HeaderDataClassification-0
2,	47,	94,	0.0,	0.17,	0.08,	17.4,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.52,	1.0,	1.0,	1.0,	17.0,	HeaderDataClassification-0
2,	66,	133,	0.03,	0.19,	0.06,	18.6,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.80,	1.0,	1.0,	1.0,	17.5,	HeaderDataClassification-0
2,	89,	178,	0.01,	0.19,	0.04,	19.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.79,	1.0,	1.0,	1.0,	19.0,	HeaderDataClassification-0
2,	112,	224,	0.01,	0.14,	0.04,	19.6,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.83,	1.0,	1.0,	1.0,	18.0,	HeaderDataClassification-0
2,	131,	262,	0.0,	0.12,	0.02,	19.7,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.81,	1.0,	1.0,	1.0,	19.0,	HeaderDataClassification-0
2,	155,	311,	0.00,	0.10,	0.03,	19.8,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.34,	0.5,	0.5,	0.5,	6.5,	HeaderDataClassification-0
1,	322,	322,	0.0,	0.02,	0.01,	29.8,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.64,	1.0,	1.0,	1.0,	15.0,	HeaderDataClassification-0
2,	183,	367,	0.01,	0.08,	0.02,	24.8,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.68,	1.0,	1.0,	1.0,	20.5,	HeaderDataClassification-0
2,	204,	409,	0.00,	0.06,	0.02,	22.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.47,	1.0,	1.0,	1.0,	21.5,	HeaderDataClassification-0
2,	222,	444,	0.00,	0.06,	0.01,	21.1,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.71,	1.0,	1.0,	1.0,	19.0,	HeaderDataClassification-0
2,	245,	491,	0.0,	0.08,	0.01,	20.5,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.92,	1.0,	1.0,	1.0,	20.5,	HeaderDataClassification-0
2,	270,	541,	0.0,	0.07,	0.01,	20.2,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.25,	0.5,	0.5,	0.5,	11.0,	HeaderDataClassification-0
1,	556,	556,	0.0,	0.01,	0.00,	30.1,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.40,	1.0,	1.0,	1.0,	32.0,	HeaderDataClassification-0
2,	304,	608,	0.00,	0.05,	0.02,	25.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.47,	1.0,	1.0,	1.0,	25.5,	HeaderDataClassification-0
2,	321,	642,	0.0,	0.03,	0.01,	22.4,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.58,	1.0,	1.0,	1.0,	14.5,	HeaderDataClassification-0
2,	334,	669,	0.00,	0.02,	0.00,	21.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.69,	1.0,	1.0,	1.0,	12.5,	HeaderDataClassification-0
2,	353,	706,	0.0,	0.04,	0.00,	20.5,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.62,	1.0,	1.0,	1.0,	21.0,	HeaderDataClassification-0
2,	381,	763,	0.00,	0.05,	0.01,	20.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.97,	1.0,	1.0,	1.0,	23.0,	HeaderDataClassification-0
2,	410,	821,	0.00,	0.04,	0.02,	20.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.90,	1.0,	1.0,	1.0,	22.0,	HeaderDataClassification-0
2,	436,	873,	0.00,	0.03,	0.01,	20.0,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.5,	0.5,	0.5,	0.5,	14.5,	HeaderDataClassification-0
1,	909,	909,	0.00,	0.02,	0.00,	29.9,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.5,	0.5,	0.5,	0.5,	14.5,	HeaderDataClassification-0
2,	11,	23,	0.0,	0.86,	0.13,	9.96,	0.0,	0.0,	0.0,	0.2,	0.5,	6.0,	1.07,	0.63,	1.0,	1.5,	1.5,	14.0,	HeaderDataClassification-1
3,	14,	42,	0.04,	0.28,	0.11,	13.2,	0.0,	0.0,	0.33,	0.0,	0.0,	4.0,	1.0,	0.45,	0.66,	1.0,	1.0,	12.0,	HeaderDataClassification-0
3,	25,	77,	0.10,	0.25,	0.09,	14.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.78,	1.0,	1.0,	1.0,	6.0,	HeaderDataClassification-0
3,	32,	97,	0.08,	0.07,	0.05,	14.7,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.88,	1.0,	1.0,	1.0,	2.66,	HeaderDataClassification-0
3,	40,	121,	0.06,	0.09,	0.04,	14.8,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.90,	1.0,	1.0,	1.0,	4.33,	HeaderDataClassification-0
3,	50,	150,	0.05,	0.1,	0.04,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.96,	1.0,	1.0,	1.0,	4.0,	HeaderDataClassification-0
3,	59,	177,	0.04,	0.07,	0.03,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.88,	1.0,	1.0,	1.0,	4.66,	HeaderDataClassification-0
3,	70,	212,	0.03,	0.08,	0.03,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.91,	1.0,	1.0,	1.0,	5.66,	HeaderDataClassification-0
3,	80,	241,	0.03,	0.06,	0.02,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.84,	1.0,	1.0,	1.0,	4.33,	HeaderDataClassification-0
3,	87,	262,	0.03,	0.03,	0.01,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.82,	1.0,	1.0,	1.0,	5.0,	HeaderDataClassification-0
3,	97,	293,	0.02,	0.05,	0.02,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.96,	1.0,	1.0,	1.0,	5.33,	HeaderDataClassification-0
3,	107,	322,	0.02,	0.04,	0.01,	14.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.95,	1.0,	1.0,	1.0,	5.33,	HeaderDataClassification-0
3,	118,	354,	0.02,	0.04,	0.01,	14.9,	0.0,	0.0,	0.0,	0.5,	0.0,	0.33,	0.33,	0.27,	0.33,	0.33,	0.33,	6.0,	HeaderDataClassification-0
1,	378,	378,	0.0,	0.05,	0.01,	24.8,	0.0,	0.0,	0.0,	0.5,	0.0,	1.0,	1.0,	0.58,	1.0,	1.0,	1.0,	17.0,	HeaderDataClassification-0
3,	134,	404,	0.01,	0.02,	0.01,	18.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.92,	1.0,	1.0,	1.0,	3.0,	HeaderDataClassification-0
3,	142,	427,	0.01,	0.02,	0.01,	16.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.93,	1.0,	1.0,	1.0,	1.33,	HeaderDataClassification-0
3,	149,	448,	0.01,	0.01,	0.01,	15.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.78,	1.0,	1.0,	1.0,	7.0,	HeaderDataClassification-0
3,	161,	485,	0.01,	0.04,	0.01,	15.0,	0.0,	0.0,	0.0,	0.5,	0.0,	0.33,	0.33,	0.28,	0.33,	0.33,	0.33,	7.33,	HeaderDataClassification-0
1,	506,	506,	0.0,	0.02,	0.01,	25.0,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	0.13,	0.71,	1.0,	1.0,	0.0,	15.0,	HeaderDataClassification-0
1,	521,	521,	0.00,	0.01,	0.00,	34.9,	1.0,	0.0,	0.0,	0.0,	0.0,	4.0,	0.13,	0.71,	1.0,	1.0,	0.0,	15.0,	HeaderDataClassification-0
2,	28,	56,	0.03,	0.87,	0.08,	8.96,	0.0,	0.0,	0.5,	0.0,	0.5,	4.0,	0.63,	0.32,	1.0,	1.0,	1.0,	41.5,	HeaderDataClassification-1
2,	45,	91,	0.04,	0.28,	0.05,	13.4,	0.0,	0.0,	0.0,	0.33,	1.0,	6.5,	1.83,	0.64,	1.0,	2.0,	2.0,	49.5,	HeaderDataClassification-1
4,	40,	162,	0.00,	0.35,	0.08,	12.3,	0.0,	0.0,	0.5,	0.6,	0.0,	0.25,	0.25,	0.04,	0.25,	0.25,	0.25,	5.25,	HeaderDataClassification-0
1,	166,	166,	0.0,	0.02,	0.0,	21.2,	0.0,	0.0,	0.0,	0.6,	0.0,	1.0,	1.0,	0.17,	1.0,	1.0,	1.0,	21.0,	HeaderDataClassification-0
4,	56,	225,	0.00,	0.20,	0.04,	14.2,	0.0,	0.0,	0.5,	0.6,	0.0,	0.25,	0.25,	0.08,	0.25,	0.25,	0.25,	4.75,	HeaderDataClassification-0
1,	233,	233,	0.0,	0.03,	0.0,	23.2,	0.0,	0.0,	0.0,	0.6,	0.0,	1.0,	1.0,	0.34,	1.0,	1.0,	1.0,	21.0,	HeaderDataClassification-0
4,	70,	283,	0.00,	0.14,	0.03,	14.7,	0.0,	0.0,	0.5,	0.6,	0.0,	0.25,	0.25,	0.11,	0.25,	0.25,	0.25,	5.25,	HeaderDataClassification-0
1,	294,	294,	0.0,	0.03,	0.0,	23.7,	0.0,	0.0,	0.0,	0.66,	1.0,	5.0,	1.25,	1.00,	2.0,	2.0,	2.0,	24.0,	HeaderDataClassification-0
5,	71,	358,	0.00,	0.13,	0.03,	13.7,	0.0,	0.0,	0.4,	0.66,	0.0,	1.0,	0.25,	0.20,	0.4,	0.4,	0.4,	4.8,	HeaderDataClassification-0
1,	369,	369,	0.0,	0.02,	0.0,	22.6,	0.0,	0.0,	0.0,	0.66,	1.0,	5.0,	1.44,	0.81,	2.0,	2.0,	2.0,	20.0,	HeaderDataClassification-0
5,	77,	385,	0.00,	0.02,	0.01,	13.5,	0.0,	0.0,	0.4,	0.66,	0.0,	1.8,	0.41,	0.15,	0.6,	0.6,	0.6,	10.0,	HeaderDataClassification-0
1,	403,	403,	0.0,	0.04,	0.00,	22.4,	0.0,	0.0,	0.0,	0.6,	0.0,	1.0,	0.99,	0.81,	1.0,	1.0,	1.0,	17.0,	HeaderDataClassification-0
4,	119,	476,	0.00,	0.12,	0.02,	14.5,	0.0,	0.0,	0.5,	0.6,	0.0,	0.25,	0.25,	0.03,	0.25,	0.25,	0.25,	5.25,	HeaderDataClassification-0
1,	479,	479,	0.0,	0.00,	0.0,	23.5,	0.0,	0.0,	0.0,	0.6,	0.0,	1.0,	1.0,	0.12,	1.0,	1.0,	1.0,	23.0,	HeaderDataClassification-0
4,	137,	549,	0.00,	0.09,	0.02,	14.8,	0.0,	0.0,	0.25,	0.33,	0.0,	0.5,	0.5,	0.30,	0.5,	0.5,	0.5,	14.2,	HeaderDataClassification-0
2,	299,	599,	0.0,	0.07,	0.01,	16.3,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.44,	0.5,	0.5,	0.5,	21.5,	HeaderDataClassification-0
1,	648,	648,	0.0,	0.06,	0.01,	25.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.95,	1.0,	1.0,	1.0,	40.0,	HeaderDataClassification-0
1,	695,	695,	0.0,	0.05,	0.01,	34.3,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.97,	1.0,	1.0,	1.0,	37.0,	HeaderDataClassification-0
1,	741,	741,	0.00,	0.04,	0.01,	43.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.95,	1.0,	1.0,	1.0,	40.0,	HeaderDataClassification-0
1,	789,	789,	0.00,	0.04,	0.01,	52.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.91,	1.0,	1.0,	1.0,	36.0,	HeaderDataClassification-0
1,	833,	833,	0.0,	0.04,	0.01,	61.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.97,	1.0,	1.0,	1.0,	37.0,	HeaderDataClassification-0
1,	878,	878,	0.0,	0.04,	0.00,	70.1,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	37.0,	HeaderDataClassification-0
1,	923,	923,	0.0,	0.04,	0.00,	79.1,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.91,	1.0,	1.0,	1.0,	34.0,	HeaderDataClassification-0
